trade_id,direction,entry_price,close_price,close_reason,bars_held,was_time_stopped,pnl_r,post_close_12h_price,post_close_12h_pct_from_entry,post_close_12h_would_have_won,post_close_24h_price,post_close_24h_pct_from_entry,post_close_24h_would_have_won,post_close_48h_price,post_close_48h_pct_from_entry,post_close_48h_would_have_won,post_close_72h_price,post_close_72h_pct_from_entry,post_close_72h_would_have_won,post_close_96h_price,post_close_96h_pct_from_entry,post_close_96h_would_have_won,ranging_score
7834cac9-3a58-49ce-b4f7-74a54a429284,SHORT,68266.5,66680.4318400072,trailing_stop,27,False,1.0249,63659.2,-6.749,True,63281.9,-7.3017,True,67670.9,-0.8725,True,65845.2,-3.5468,True,63606.0,-6.8269,True,0.0
6b5e20e3-91f6-485a-adb7-497482a1b63e,SHORT,66605.3,67859.218929858,stop_loss,13,False,-1.0,69941.0,5.0082,False,71174.1,6.8595,False,70252.3,5.4755,False,70930.0,6.493,False,70190.0,5.382,False,0.0
dc422f79-20ed-4429-9844-7102723882fc,LONG,69431.0,70263.13407298703,trailing_stop,23,False,0.6417,70711.9,1.8449,True,70252.3,1.1829,True,70930.0,2.159,True,70190.0,1.0932,True,70281.9,1.2255,True,0.0
a67a00d1-0565-4f9b-8a0f-4d36030c3dd3,LONG,70390.3,68644.50910174607,stop_loss,24,False,-1.0,69511.0,-1.2492,False,70934.3,0.7728,True,70510.0,0.1701,True,70214.0,-0.2505,False,70664.8,0.39,True,0.0
8947714a-7ccb-4529-8f06-0bb06537387a,LONG,71597.5,70324.48362777202,stop_loss,15,False,-1.0,69224.5,-3.3144,False,70133.2,-2.0452,False,70180.5,-1.9791,False,70516.4,-1.51,False,66620.0,-6.9521,False,0.0
91ff81d8-07d8-48b9-890b-71234d3114ec,LONG,70956.0,70364.45779443679,stop_loss,11,False,-1.0,68613.7,-3.3011,False,66620.0,-6.1108,False,66347.7,-6.4946,False,65502.5,-7.6857,False,67651.8,-4.6567,False,0.0
c3b131fa-2eec-4b73-80a2-3cb21a9a23c2,SHORT,68936.9,67781.00226702643,trailing_stop,12,False,1.1742,65242.8,-5.3587,True,65831.8,-4.5043,True,66165.7,-4.0199,True,68167.2,-1.1165,True,67698.9,-1.7958,True,0.0
72f5b0c7-60cd-48a9-b48a-0813fc3d4e98,SHORT,66095.8,67329.3632976444,stop_loss,26,False,-1.0,68605.0,3.7963,False,66902.2,1.22,False,67747.8,2.4994,False,69322.1,4.8812,False,72234.0,9.2868,False,0.0
dbece7fc-8928-4eeb-91f1-af5af27d0050,LONG,69049.6,69475.6055057502,trailing_stop,20,False,0.6858,69707.0,0.9521,True,71731.2,3.8836,True,68884.0,-0.2398,False,69379.4,0.4776,True,70242.0,1.7269,True,0.0
f546ada4-c124-4430-b457-84400f6bb64e,LONG,69070.0,70248.60833965204,trailing_stop,12,False,1.3651,71953.8,4.1752,True,70800.0,2.5047,True,69410.8,0.4934,True,70735.0,2.4106,True,70898.1,2.6467,True,0.0
a9308f50-7e11-443f-a0fb-6478d49ec91a,LONG,71993.2,70644.61222288372,stop_loss,22,False,-1.0,68884.0,-4.3187,False,69296.0,-3.7465,False,70614.4,-1.9152,False,70986.2,-1.3987,False,67329.7,-6.4777,False,0.0
ed2c85db-613e-4121-a2ff-8094c3aa40a5,SHORT,68951.8,70227.93035569947,stop_loss,12,False,-0.4,70614.2,2.411,False,70166.4,1.7615,False,66979.7,-2.8601,True,62891.2,-8.7896,True,63645.4,-7.6958,True,0.0
2a2c10fe-5811-4436-8b58-0587901ab766,SHORT,70566.2,70046.92269761799,trailing_stop,2,False,0.7054,65866.4,-6.6601,True,67531.5,-4.3005,True,64354.3,-8.8029,True,65823.5,-6.7209,True,62674.8,-11.183,True,0.0
434a0619-16b0-445c-b000-635166125e55,SHORT,67556.0,64055.03127205808,target_reached,5,False,2.2,64624.0,-4.3401,True,64381.4,-4.6992,True,63115.2,-6.5735,True,62992.9,-6.7545,True,61418.2,-9.0855,True,0.0
31633840-9646-4554-ac01-2b4f23d5bbc4,SHORT,64101.9,66239.49462962437,stop_loss,21,False,-1.0,63873.2,-0.3568,True,62677.9,-2.2215,True,63894.4,-0.3237,True,61024.9,-4.8002,True,62064.0,-3.1792,True,0.0
5d46d5ea-8764-4d79-b470-9cbb3702f6e0,SHORT,62544.4,64257.58731447686,stop_loss,11,False,-1.0,63296.0,1.2017,False,60825.9,-2.7476,True,63471.5,1.4823,False,64026.1,2.369,False,64690.6,3.4315,False,0.0
1478053b-3c7d-498e-9a4c-b6dd36b97716,SHORT,61256.5,62806.4525165509,stop_loss,21,False,-0.4,63466.0,3.607,False,64753.1,5.7081,False,63532.3,3.7152,False,64927.0,5.992,False,66017.5,7.7722,False,0.0
d284af81-582a-4431-9928-c1da64376851,SHORT,63465.5,62219.682881003944,trailing_stop,10,False,0.7327,64930.9,2.309,False,63401.0,-0.1016,True,64730.0,1.9924,False,64879.9,2.2286,False,66983.9,5.5438,False,0.0
1259873b-0da1-4383-b56c-d74a19a1aa24,LONG,64774.9,66504.97509137276,trailing_stop,55,False,1.4466,66043.3,1.9582,True,66326.0,2.3946,True,64376.2,-0.6155,False,64660.7,-0.1763,False,64034.1,-1.1437,False,0.0
109311e9-3822-48f8-916e-08525a5cd9ee,LONG,66883.9,65782.84165805337,stop_loss,23,False,-1.0,64520.2,-3.534,False,63390.2,-5.2235,False,64113.1,-4.1427,False,63013.1,-5.7873,False,63555.3,-4.9767,False,0.0
3a5aa2b9-81f1-416d-81a4-de11373c7074,SHORT,63996.3,65192.751967164644,stop_loss,14,False,-0.4,64384.9,0.6072,False,63949.9,-0.0725,True,63251.9,-1.1632,True,63650.0,-0.5411,True,62942.0,-1.6474,True,0.0
1786a92d-5162-4542-8f6d-88f1ffcb2038,SHORT,64069.7,63364.1537263244,trailing_stop,28,False,0.7413,63559.8,-0.7959,True,63738.5,-0.5169,True,61985.6,-3.2529,True,60800.1,-5.1032,True,57271.8,-10.6102,True,0.0
033526ff-b236-425d-841d-390ffb88204f,SHORT,63235.9,64249.32558937086,stop_loss,5,False,-1.0,63577.7,0.5405,False,62682.0,-0.8759,True,63746.3,0.8071,False,59910.0,-5.2595,True,57435.1,-9.1733,True,0.0
b1e5b556-e326-407c-a5e3-ae90f94894c2,SHORT,63819.9,63228.93615849451,trailing_stop,22,False,0.8439,61985.6,-2.8742,True,63583.4,-0.3706,True,60112.5,-5.8092,True,57083.0,-10.5561,True,59292.7,-7.0937,True,0.0
6a772f15-4f2f-4bf8-90b5-cd32631cb593,SHORT,61985.6,62898.69319740602,stop_loss,1,False,-1.0,63583.4,2.5777,False,60800.1,-1.9125,True,57271.8,-7.6047,True,58417.3,-5.7567,True,61638.2,-0.5605,True,0.0
41fe1f92-7371-4f4e-a51e-3d02ef30c393,SHORT,63583.4,62449.862905366106,trailing_stop,7,False,1.0032,59276.4,-6.7738,True,57474.0,-9.6085,True,57651.3,-9.3296,True,59150.0,-6.9726,True,62926.5,-1.0331,True,0.0
