trade_id,direction,entry_price,close_price,close_reason,bars_held,was_time_stopped,pnl_r,post_close_12h_price,post_close_12h_pct_from_entry,post_close_12h_would_have_won,post_close_24h_price,post_close_24h_pct_from_entry,post_close_24h_would_have_won,post_close_48h_price,post_close_48h_pct_from_entry,post_close_48h_would_have_won,post_close_72h_price,post_close_72h_pct_from_entry,post_close_72h_would_have_won,post_close_96h_price,post_close_96h_pct_from_entry,post_close_96h_would_have_won,ranging_score
df68a5a3-0fa0-47fd-a21a-25a22b02967a,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70375.04,16.4476,True,0.0
4890cc94-39bf-465d-8820-a4803260460f,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65778.67,7.02,True,71035.43,15.5726,True,70500.0,14.7015,True,0.0
04071783-93ca-49a7-963f-cf84cbdbbefe,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69802.11,11.22,True,70100.0,11.6947,True,,,,0.0
e6794856-18ff-49d8-beb8-f8fe5ee65a34,LONG,65523.64,67471.24,trailing_stop,11,False,1.8243,70375.04,7.404,True,70200.0,7.1369,True,70481.78,7.5669,True,,,,,,,0.0
d76b13d1-6c03-4546-8db7-c4c0de23fc26,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70375.04,16.4476,True,0.0
d9a97f61-0165-45d5-9c35-a443355563a3,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65778.67,7.02,True,71035.43,15.5726,True,70500.0,14.7015,True,0.0
530b7949-b724-421c-8936-09889a063d6e,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69802.11,11.22,True,70100.0,11.6947,True,,,,0.0
199b0452-e804-47a7-b51f-264d5095c929,LONG,65523.64,67471.24,trailing_stop,11,False,1.8243,70375.04,7.404,True,70200.0,7.1369,True,70481.78,7.5669,True,,,,,,,0.0
ca19af8f-989e-4998-a3ec-1e43d9d075a0,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70375.04,16.4476,True,0.0
4f3c5d24-0aea-4a91-9c6d-1dfc0376cdc2,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65778.67,7.02,True,71035.43,15.5726,True,70500.0,14.7015,True,0.0
62bc92d8-e322-49cd-bdcc-48003679a3e7,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69802.11,11.22,True,70100.0,11.6947,True,,,,0.0
8cf67fee-10b2-4dda-a326-0bb2434fc9f3,LONG,65523.64,67471.24,trailing_stop,11,False,1.8243,70375.04,7.404,True,70200.0,7.1369,True,70481.78,7.5669,True,,,,,,,0.0
87085805-9e5c-44fc-bcba-80c5027f0215,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70375.04,16.4476,True,0.0
e9785a77-b6c7-46af-a143-a92cf23ba0c9,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65778.67,7.02,True,71035.43,15.5726,True,70500.0,14.7015,True,0.0
dc5a6f89-2ff4-4b4b-be0c-bee746023192,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69802.11,11.22,True,70100.0,11.6947,True,,,,0.0
f6b555cc-343d-4653-a308-a1b65e0d3171,LONG,65523.64,67471.24,trailing_stop,11,False,1.8243,70375.04,7.404,True,70200.0,7.1369,True,70481.78,7.5669,True,,,,,,,0.0
be335e2d-19e3-4cb2-a51c-1695d9b5e0be,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70375.04,16.4476,True,0.0
872089b1-4001-4f97-adec-525f3f96d010,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65778.67,7.02,True,71035.43,15.5726,True,70894.93,15.344,True,0.0
a8575904-9da4-40ce-ac15-575a2225ebef,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69802.11,11.22,True,70100.0,11.6947,True,,,,0.0
6c2b46f7-0929-4cfd-b69d-46c6a6472522,LONG,65523.64,67471.24,trailing_stop,11,False,1.8243,70375.04,7.404,True,70200.0,7.1369,True,,,,,,,,,,0.0
3e6a1462-6a69-48c7-87ae-7aa3d7044dc9,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70375.04,16.4476,True,0.0
d0b91d78-ffca-4f7a-a113-dd3c19ec5b47,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65778.67,7.02,True,71035.43,15.5726,True,70500.0,14.7015,True,0.0
e843fbdf-7ad9-472e-9af1-5e2072770b14,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69802.11,11.22,True,70100.0,11.6947,True,,,,0.0
7f0d59dd-3036-4b16-bd5b-a34b77fc8859,LONG,65523.64,67471.24,trailing_stop,11,False,1.8243,70375.04,7.404,True,70200.0,7.1369,True,70481.78,7.5669,True,,,,,,,0.0
8efefe31-14eb-494e-9642-87979bae696a,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70332.9,16.3779,True,0.0
ccec69c3-b46e-420f-8355-f3c43cdf1251,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65776.75,7.0169,True,70987.54,15.4947,True,70600.0,14.8642,True,0.0
c03f17db-ca46-4984-970b-fb6392faa315,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69765.71,11.162,True,69950.0,11.4557,True,,,,0.0
89c3f3a5-68f2-4b82-8c5d-b6346f68db0d,LONG,65523.64,67451.562,trailing_stop,11,False,1.8129,70332.9,7.3397,True,70400.0,7.4421,True,72332.37,10.3913,True,,,,,,,0.0
40d1c874-d0f1-4f73-9993-8dc7a20668d7,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70332.9,16.3779,True,0.0
74fe8876-2bfd-4ae6-b9f1-64218dbf6ae9,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65776.75,7.0169,True,70987.54,15.4947,True,70600.0,14.8642,True,0.0
4ca1ad3e-b717-4088-ac89-eb041044e8c2,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69765.71,11.162,True,69950.0,11.4557,True,,,,0.0
33e65308-56f8-4ca4-bf0d-2d6dc288b648,LONG,65523.64,67451.562,trailing_stop,11,False,1.8129,70332.9,7.3397,True,70400.0,7.4421,True,72332.37,10.3913,True,,,,,,,0.0
e3ca1b9d-95e4-466b-9a4d-800cfd6356fd,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70332.9,16.3779,True,0.0
b1002c27-223f-4c9f-a25f-6165da6cc8d3,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65776.75,7.0169,True,70987.54,15.4947,True,70600.0,14.8642,True,0.0
e3b30d33-e5be-489c-8568-1e95e6ca8145,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69765.71,11.162,True,69950.0,11.4557,True,,,,0.0
9a620d14-a6a8-4264-a233-336d6f0c0d7f,LONG,65523.64,67451.562,trailing_stop,11,False,1.8129,70332.9,7.3397,True,70400.0,7.4421,True,72332.37,10.3913,True,,,,,,,0.0
627b8bf0-c6ca-4aec-97a1-33dbd7955459,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70332.9,16.3779,True,0.0
225cf3d6-045f-42f0-b1e5-fb83d97eaf49,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65776.75,7.0169,True,70987.54,15.4947,True,70600.0,14.8642,True,0.0
90c7fa03-6af3-419e-ac51-9408d963adcc,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69765.71,11.162,True,69950.0,11.4557,True,,,,0.0
87556e65-f9dc-431f-adfd-791fbd690692,LONG,65523.64,67451.562,trailing_stop,11,False,1.8129,70332.9,7.3397,True,70400.0,7.4421,True,72332.37,10.3913,True,,,,,,,0.0
ac75a7a6-2126-4b21-8a2b-a7e64141ada8,LONG,60434.95,61435.99,trailing_stop,16,False,1.4099,62116.87,2.783,True,62943.58,4.151,True,63910.73,5.7513,True,65177.88,7.848,True,70375.04,16.4476,True,0.0
f704e9e4-c185-4ea7-adaf-083347c3ed5f,LONG,61463.9,62579.51,trailing_stop,24,False,1.4423,63796.69,3.7954,True,64156.88,4.3814,True,65778.67,7.02,True,71035.43,15.5726,True,70500.0,14.7015,True,0.0
d68ce6b3-14cd-4c15-b543-281023626c0c,LONG,62760.37,63862.92,trailing_stop,16,False,1.1407,64393.73,2.6025,True,65462.07,4.3048,True,69802.11,11.22,True,70100.0,11.6947,True,,,,0.0
6f77e0f0-a8da-4931-9edf-4b6e208af802,LONG,65523.64,67471.24,trailing_stop,11,False,1.8243,70375.04,7.404,True,70200.0,7.1369,True,70481.78,7.5669,True,,,,,,,0.0
